<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SHANGHAI,D,20180130,000000,3.511.5005000,3.523.0513000,3.484.8633000,3.488.0090000,2.575
SHANGHAI,D,20180131,000000,3.470.5089000,3.495.1333000,3.454.7259000,3.480.8334000,2.560
SHANGHAI,D,20180201,000000,3.478.6701000,3.495.0933000,3.424.8319000,3.446.9799000,2.570
SHANGHAI,D,20180202,000000,3.419.2249000,3.463.1639000,3.388.9359000,3.462.0808000,2.623
SHANGHAI,D,20180205,000000,3.411.6698000,3.487.5604000,3.407.9049000,3.487.4970000,2.536
SHANGHAI,D,20180206,000000,3.418.0100000,3.440.1240000,3.364.6921000,3.370.6520000,2.606
SHANGHAI,D,20180207,000000,3.412.7441000,3.425.1831000,3.304.2681000,3.309.2598000,2.520
SHANGHAI,D,20180208,000000,3.281.0458000,3.307.0265000,3.225.7117000,3.262.0504000,2.548
SHANGHAI,D,20180209,000000,3.172.8509000,3.179.3891000,3.062.7426000,3.129.8508000,2.563
SHANGHAI,D,20180212,000000,3.128.3709000,3.167.8938000,3.113.8978000,3.154.1254000,2.474
SHANGHAI,D,20180213,000000,3.176.1066000,3.219.2169000,3.176.1066000,3.184.9587000,2.558
SHANGHAI,D,20180214,000000,3.188.2475000,3.203.3179000,3.171.3836000,3.199.1589000,2.600
SHANGHAI,D,20180222,000000,3.237.5692000,3.269.8570000,3.234.5027000,3.268.5589000,2.539
SHANGHAI,D,20180223,000000,3.275.4290000,3.293.9942000,3.258.9417000,3.289.0241000,2.599
SHANGHAI,D,20180226,000000,3.307.2950000,3.335.7958000,3.281.7264000,3.329.5737000,2.631
SHANGHAI,D,20180227,000000,3.328.6719000,3.328.6719000,3.284.6867000,3.292.0679000,2.557
SHANGHAI,D,20180228,000000,3.264.0585000,3.277.7170000,3.240.2212000,3.259.4080000,2.607
SHANGHAI,D,20180301,000000,3.235.0887000,3.279.8911000,3.229.2581000,3.273.7549000,2.569
SHANGHAI,D,20180302,000000,3.248.4464000,3.269.9377000,3.242.2669000,3.254.5283000,2.566
SHANGHAI,D,20180305,000000,3.255.8713000,3.269.2037000,3.236.7267000,3.256.9263000,2.574
SHANGHAI,D,20180306,000000,3.266.4868000,3.290.2534000,3.243.6754000,3.289.6419000,2.599
SHANGHAI,D,20180307,000000,3.288.8645000,3.308.4045000,3.264.7639000,3.271.6683000,2.613
SHANGHAI,D,20180308,000000,3.268.3468000,3.289.4974000,3.261.5685000,3.288.4055000,2.630
SHANGHAI,D,20180309,000000,3.291.4258000,3.309.2005000,3.283.5899000,3.307.1656000,2.544
SHANGHAI,D,20180312,000000,3.319.2089000,3.333.4273000,3.313.9373000,3.326.6992000,2.538
SHANGHAI,D,20180313,000000,3.324.1215000,3.333.8684000,3.307.3764000,3.310.2389000,2.601
SHANGHAI,D,20180314,000000,3.298.6655000,3.304.9644000,3.287.5388000,3.291.3819000,2.640
SHANGHAI,D,20180315,000000,3.277.5143000,3.296.8211000,3.273.2496000,3.291.1120000,2.581
SHANGHAI,D,20180316,000000,3.290.2090000,3.300.5352000,3.269.6266000,3.269.8821000,2.612
SHANGHAI,D,20180319,000000,3.264.9281000,3.280.5033000,3.251.1768000,3.279.2517000,2.606
SHANGHAI,D,20180320,000000,3.257.2188000,3.292.4712000,3.252.5440000,3.290.6399000,2.559
SHANGHAI,D,20180321,000000,3.299.7310000,3.314.2079000,3.268.8999000,3.280.9521000,2.545
SHANGHAI,D,20180322,000000,3.281.2650000,3.288.7578000,3.242.8267000,3.263.4803000,2.494
SHANGHAI,D,20180323,000000,3.172.7720000,3.188.1540000,3.111.0910000,3.152.7608000,2.624
SHANGHAI,D,20180326,000000,3.117.3192000,3.134.1645000,3.092.4411000,3.133.7218000,2.541
SHANGHAI,D,20180327,000000,3.164.7976000,3.172.5995000,3.143.8873000,3.166.6488000,2.465
SHANGHAI,D,20180328,000000,3.130.5711000,3.164.9367000,3.117.6041000,3.122.2895000,2.350
SHANGHAI,D,20180329,000000,3.127.2628000,3.174.3925000,3.098.3864000,3.160.5306000,2.568
SHANGHAI,D,20180330,000000,3.161.7856000,3.177.5673000,3.153.2621000,3.168.8966000,2.528
SHANGHAI,D,20180402,000000,3.169.7787000,3.192.1315000,3.160.1078000,3.163.1790000,2.553
SHANGHAI,D,20180403,000000,3.130.0130000,3.144.3321000,3.119.1321000,3.136.6332000,2.551
SHANGHAI,D,20180404,000000,3.147.0491000,3.163.3404000,3.128.9394000,3.131.1114000,2.426
SHANGHAI,D,20180409,000000,3.125.4415000,3.145.9489000,3.110.3971000,3.138.2936000,2.507
SHANGHAI,D,20180410,000000,3.144.2568000,3.190.6492000,3.139.1155000,3.190.3216000,2.542
SHANGHAI,D,20180411,000000,3.197.3719000,3.220.5620000,3.191.9500000,3.208.0818000,2.507
SHANGHAI,D,20180412,000000,3.203.2782000,3.205.2125000,3.177.4039000,3.180.1583000,2.963
SHANGHAI,D,20180413,000000,3.192.0418000,3.197.8124000,3.155.5925000,3.159.0521000,3.122
SHANGHAI,D,20180416,000000,3.152.8882000,3.153.1063000,3.096.1509000,3.110.6489000,2.543
SHANGHAI,D,20180417,000000,3.112.9747000,3.118.6482000,3.064.0281000,3.066.7967000,2.544
SHANGHAI,D,20180418,000000,3.091.9095000,3.096.8890000,3.041.6844000,3.091.3987000,2.654
SHANGHAI,D,20180419,000000,3.094.2738000,3.127.3804000,3.090.2867000,3.117.3760000,2.575
SHANGHAI,D,20180420,000000,3.105.4617000,3.110.8728000,3.065.9214000,3.071.5425000,2.483
SHANGHAI,D,20180423,000000,3.063.4427000,3.085.0573000,3.046.3198000,3.068.0120000,2.504
SHANGHAI,D,20180424,000000,3.069.7455000,3.135.9408000,3.069.7455000,3.128.9271000,2.926
SHANGHAI,D,20180425,000000,3.112.3978000,3.122.7220000,3.107.0906000,3.117.9739000,3.084
SHANGHAI,D,20180426,000000,3.119.4962000,3.121.8399000,3.067.9890000,3.075.0301000,3.098
SHANGHAI,D,20180427,000000,3.082.4148000,3.088.0347000,3.049.9139000,3.082.2316000,3.204
SHANGHAI,D,20180502,000000,3.087.4086000,3.097.4632000,3.064.7630000,3.081.1773000,3.096
SHANGHAI,D,20180503,000000,3.074.5165000,3.105.1536000,3.056.4770000,3.100.8586000,3.117
SHANGHAI,D,20180504,000000,3.093.1169000,3.104.0925000,3.087.2317000,3.091.0334000,3.175
SHANGHAI,D,20180507,000000,3.094.8989000,3.136.7633000,3.091.8776000,3.136.6448000,3.227
SHANGHAI,D,20180508,000000,3.135.2957000,3.169.7014000,3.134.1038000,3.161.4976000,2.938
SHANGHAI,D,20180509,000000,3.160.1382000,3.165.3345000,3.145.6574000,3.159.1502000,3.130
SHANGHAI,D,20180510,000000,3.169.0498000,3.175.7840000,3.155.5701000,3.174.4127000,3.090
SHANGHAI,D,20180511,000000,3.179.7967000,3.180.6724000,3.162.3475000,3.163.2632000,3.106
SHANGHAI,D,20180514,000000,3.167.0418000,3.183.7075000,3.163.5511000,3.174.0320000,3.065
SHANGHAI,D,20180515,000000,3.180.4245000,3.192.5805000,3.164.7941000,3.192.1183000,3.188
SHANGHAI,D,20180516,000000,3.180.2259000,3.191.9481000,3.166.9778000,3.169.5652000,3.078
SHANGHAI,D,20180517,000000,3.170.0064000,3.172.3780000,3.148.6902000,3.154.2825000,2.998
SHANGHAI,D,20180518,000000,3.151.0818000,3.193.3034000,3.144.8403000,3.193.3034000,2.945
SHANGHAI,D,20180521,000000,3.206.1756000,3.219.6615000,3.203.5253000,3.213.8404000,3.143
SHANGHAI,D,20180522,000000,3.211.2470000,3.214.5324000,3.192.2277000,3.214.3497000,3.167
SHANGHAI,D,20180523,000000,3.205.4370000,3.205.4370000,3.168.9642000,3.168.9642000,2.991
SHANGHAI,D,20180524,000000,3.167.9391000,3.173.5309000,3.152.3805000,3.154.6506000,3.085
SHANGHAI,D,20180525,000000,3.148.4100000,3.156.6211000,3.131.1209000,3.141.3032000,2.960
SHANGHAI,D,20180528,000000,3.136.8092000,3.149.4115000,3.116.2054000,3.135.0821000,3.132
SHANGHAI,D,20180529,000000,3.129.6210000,3.143.0479000,3.112.6434000,3.120.4605000,2.811
SHANGHAI,D,20180530,000000,3.081.1418000,3.085.1856000,3.041.2668000,3.041.4434000,2.942
SHANGHAI,D,20180531,000000,3.061.8291000,3.097.9387000,3.054.3301000,3.095.4737000,2.883
SHANGHAI,D,20180601,000000,3.084.7536000,3.101.9039000,3.059.9816000,3.075.1372000,3.074
SHANGHAI,D,20180604,000000,3.083.4265000,3.098.4020000,3.077.2071000,3.091.1909000,3.134
SHANGHAI,D,20180605,000000,3.088.0076000,3.114.4087000,3.080.2972000,3.114.2055000,3.127
SHANGHAI,D,20180606,000000,3.109.1746000,3.117.3173000,3.103.5329000,3.115.1803000,3.006
SHANGHAI,D,20180607,000000,3.121.1842000,3.128.4426000,3.105.6108000,3.109.4988000,3.071
SHANGHAI,D,20180608,000000,3.100.6038000,3.100.6038000,3.053.4564000,3.067.1478000,2.810
SHANGHAI,D,20180611,000000,3.057.3393000,3.063.6102000,3.038.7213000,3.052.7831000,3.028
SHANGHAI,D,20180612,000000,3.053.0279000,3.081.3670000,3.034.2721000,3.079.8018000,2.998
SHANGHAI,D,20180613,000000,3.071.4636000,3.071.4636000,3.044.2560000,3.049.7965000,3.081
SHANGHAI,D,20180614,000000,3.038.0704000,3.065.9981000,3.032.5683000,3.044.1597000,2.981
SHANGHAI,D,20180615,000000,3.037.4522000,3.048.7495000,3.008.7324000,3.021.9008000,3.000
SHANGHAI,D,20180619,000000,2.982.6504000,2.984.6229000,2.871.4762000,2.907.8221000,2.921
SHANGHAI,D,20180620,000000,2.889.9840000,2.925.5611000,2.872.4891000,2.915.7314000,2.892
SHANGHAI,D,20180621,000000,2.912.0032000,2.940.5431000,2.872.6780000,2.875.8099000,2.852
SHANGHAI,D,20180622,000000,2.855.5849000,2.891.7079000,2.837.2031000,2.889.7603000,3.084
SHANGHAI,D,20180625,000000,2.903.4495000,2.908.2748000,2.858.1769000,2.859.3364000,3.092
SHANGHAI,D,20180626,000000,2.829.9947000,2.850.1576000,2.803.8260000,2.844.5081000,3.031
SHANGHAI,D,20180627,000000,2.842.3958000,2.854.2579000,2.799.1940000,2.813.1775000,3.020
SHANGHAI,D,20180628,000000,2.799.9039000,2.825.8618000,2.782.7435000,2.786.8966000,2.994
SHANGHAI,D,20180629,000000,2.789.8111000,2.848.3066000,2.782.3876000,2.847.4181000,3.099
SHANGHAI,D,20180702,000000,2.841.5795000,2.845.2932000,2.757.0429000,2.775.5570000,3.000
SHANGHAI,D,20180703,000000,2.774.5701000,2.786.8878000,2.722.4485000,2.786.8878000,2.850
SHANGHAI,D,20180704,000000,2.776.6324000,2.792.6450000,2.754.2028000,2.759.1260000,3.130
SHANGHAI,D,20180705,000000,2.755.3394000,2.777.4117000,2.728.1724000,2.733.8819000,2.969
SHANGHAI,D,20180706,000000,2.731.3532000,2.768.5826000,2.691.1498000,2.747.2285000,2.924
SHANGHAI,D,20180709,000000,2.752.4466000,2.815.7900000,2.752.4466000,2.815.1095000,2.975
SHANGHAI,D,20180710,000000,2.819.7121000,2.828.4868000,2.800.6609000,2.827.6252000,3.095
SHANGHAI,D,20180711,000000,2.780.7043000,2.794.3504000,2.752.8045000,2.777.7711000,3.011
SHANGHAI,D,20180712,000000,2.771.0408000,2.843.9388000,2.771.0408000,2.837.6586000,3.115
SHANGHAI,D,20180713,000000,2.831.4284000,2.835.4627000,2.818.8484000,2.831.1837000,3.191
SHANGHAI,D,20180716,000000,2.827.0823000,2.837.4806000,2.804.4929000,2.814.0418000,3.149
SHANGHAI,D,20180717,000000,2.806.8853000,2.806.8853000,2.774.7624000,2.798.1259000,3.104
SHANGHAI,D,20180718,000000,2.801.7774000,2.818.2739000,2.786.0404000,2.787.2570000,3.045
SHANGHAI,D,20180719,000000,2.791.0156000,2.804.7402000,2.764.5354000,2.772.5454000,3.096
SHANGHAI,D,20180720,000000,2.769.7537000,2.837.7731000,2.753.9190000,2.829.2712000,3.059
SHANGHAI,D,20180723,000000,2.815.2008000,2.863.3927000,2.810.4180000,2.859.5424000,2.989
SHANGHAI,D,20180724,000000,2.862.2670000,2.911.2842000,2.862.2670000,2.905.5618000,2.990
SHANGHAI,D,20180725,000000,2.911.4529000,2.912.3134000,2.894.0390000,2.903.6467000,3.173
SHANGHAI,D,20180726,000000,2.905.7941000,2.915.2725000,2.875.8028000,2.882.2254000,2.844
SHANGHAI,D,20180727,000000,2.879.6901000,2.889.5455000,2.864.1741000,2.873.5938000,3.152
SHANGHAI,D,20180730,000000,2.871.9397000,2.895.7267000,2.850.6418000,2.869.0495000,3.039
SHANGHAI,D,20180731,000000,2.866.8985000,2.884.6203000,2.854.4871000,2.876.4009000,2.887
SHANGHAI,D,20180801,000000,2.882.5061000,2.897.1855000,2.824.1751000,2.824.5337000,3.071
SHANGHAI,D,20180802,000000,2.815.3438000,2.815.3438000,2.727.0513000,2.768.0239000,2.896
SHANGHAI,D,20180803,000000,2.763.3957000,2.777.2423000,2.740.4429000,2.740.4429000,3.117
SHANGHAI,D,20180806,000000,2.736.5256000,2.760.0025000,2.692.5432000,2.705.1565000,3.084
SHANGHAI,D,20180807,000000,2.711.7361000,2.779.3740000,2.696.0391000,2.779.3740000,3.126
SHANGHAI,D,20180808,000000,2.771.1286000,2.779.9124000,2.741.1412000,2.744.0696000,3.013
SHANGHAI,D,20180809,000000,2.729.5787000,2.801.4276000,2.726.5701000,2.794.3818000,3.171
SHANGHAI,D,20180810,000000,2.791.4018000,2.805.9893000,2.777.8072000,2.795.3099000,2.949
SHANGHAI,D,20180813,000000,2.769.0166000,2.789.7718000,2.742.5599000,2.785.8720000,2.935
SHANGHAI,D,20180814,000000,2.780.7357000,2.789.4437000,2.766.7907000,2.780.9646000,3.058
SHANGHAI,D,20180815,000000,2.777.2493000,2.777.7032000,2.721.4905000,2.723.2576000,3.106
SHANGHAI,D,20180816,000000,2.691.4260000,2.732.9489000,2.672.8703000,2.705.1917000,3.034
SHANGHAI,D,20180817,000000,2.723.8871000,2.730.2402000,2.665.7908000,2.668.9660000,3.139
SHANGHAI,D,20180820,000000,2.673.0662000,2.698.4658000,2.653.1989000,2.698.4658000,3.151
SHANGHAI,D,20180821,000000,2.700.3416000,2.739.1066000,2.698.4137000,2.733.8264000,2.767
SHANGHAI,D,20180822,000000,2.731.9576000,2.731.9576000,2.709.2492000,2.714.6082000,3.135
SHANGHAI,D,20180823,000000,2.714.8670000,2.736.0101000,2.700.9300000,2.724.6244000,3.008
