<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NASDAQCOMP,D,20061108,000000,2.363.9200000,2.393.4700000,2.358.4400000,2.384.9400000,927.488.960
NASDAQCOMP,D,20061109,000000,2.399.2800000,2.401.3300000,2.370.6000000,2.376.0100000,1.061.662.340
NASDAQCOMP,D,20061110,000000,2.378.2600000,2.389.7200000,2.373.6200000,2.389.7200000,726.324.800
NASDAQCOMP,D,20061113,000000,2.389.5200000,2.408.9100000,2.387.8800000,2.406.3800000,755.586.560
NASDAQCOMP,D,20061114,000000,2.408.0500000,2.430.8300000,2.394.6200000,2.430.6600000,759.032.130
NASDAQCOMP,D,20061115,000000,2.430.1400000,2.452.5600000,2.429.6800000,2.442.7500000,924.793.980
NASDAQCOMP,D,20061116,000000,2.447.0900000,2.453.3500000,2.438.0400000,2.449.0600000,888.178.560
NASDAQCOMP,D,20061117,000000,2.439.6300000,2.445.8600000,2.431.7900000,2.445.8600000,789.091.010
NASDAQCOMP,D,20061120,000000,2.441.1600000,2.457.1400000,2.437.8400000,2.452.7200000,750.976.060
NASDAQCOMP,D,20061121,000000,2.454.6500000,2.456.6000000,2.445.0400000,2.454.8400000,764.135.810
NASDAQCOMP,D,20061122,000000,2.463.2100000,2.467.2000000,2.450.6400000,2.465.9800000,713.304.830
NASDAQCOMP,D,20061124,000000,2.449.7300000,2.468.4200000,2.449.3200000,2.460.2600000,302.841.632
NASDAQCOMP,D,20061127,000000,2.454.1700000,2.454.6400000,2.405.8900000,2.405.9200000,866.240.060
NASDAQCOMP,D,20061128,000000,2.397.3200000,2.414.0800000,2.390.1000000,2.412.6100000,883.900.290
NASDAQCOMP,D,20061129,000000,2.422.9100000,2.436.6100000,2.414.8000000,2.432.2300000,817.536.700
NASDAQCOMP,D,20061130,000000,2.430.7500000,2.441.3500000,2.419.2300000,2.431.7700000,960.929.980
NASDAQCOMP,D,20061201,000000,2.430.7500000,2.434.3900000,2.392.9500000,2.413.2100000,911.476.540
NASDAQCOMP,D,20061204,000000,2.420.9200000,2.455.6700000,2.420.6000000,2.448.3900000,912.933.440
NASDAQCOMP,D,20061205,000000,2.455.7000000,2.459.5100000,2.445.1400000,2.452.3800000,931.532.420
NASDAQCOMP,D,20061206,000000,2.447.5400000,2.451.8600000,2.436.4700000,2.445.8600000,857.062.020
NASDAQCOMP,D,20061207,000000,2.449.6400000,2.454.9100000,2.427.6900000,2.427.6900000,921.357.500
NASDAQCOMP,D,20061208,000000,2.423.6700000,2.447.0300000,2.416.7700000,2.437.3600000,780.800.450
NASDAQCOMP,D,20061211,000000,2.437.3600000,2.453.2200000,2.429.9700000,2.442.8600000,801.596.930
NASDAQCOMP,D,20061212,000000,2.443.0300000,2.444.7200000,2.419.3200000,2.431.6000000,843.557.380
NASDAQCOMP,D,20061213,000000,2.444.1200000,2.444.1200000,2.423.8700000,2.432.4100000,808.488.190
NASDAQCOMP,D,20061214,000000,2.435.7500000,2.461.3100000,2.435.7500000,2.453.8500000,853.303.170
NASDAQCOMP,D,20061215,000000,2.467.3600000,2.470.0200000,2.455.2400000,2.457.2000000,1.199.859.580
NASDAQCOMP,D,20061218,000000,2.462.4300000,2.470.9500000,2.428.6600000,2.435.5700000,863.219.970
NASDAQCOMP,D,20061219,000000,2.420.0800000,2.437.3300000,2.408.8500000,2.429.5500000,876.534.140
NASDAQCOMP,D,20061220,000000,2.432.0000000,2.443.3400000,2.426.4100000,2.427.6100000,813.463.740
NASDAQCOMP,D,20061221,000000,2.430.1400000,2.433.1300000,2.408.9900000,2.415.8500000,806.019.140
NASDAQCOMP,D,20061222,000000,2.415.9800000,2.416.4900000,2.400.7200000,2.401.1800000,593.310.210
NASDAQCOMP,D,20061226,000000,2.398.2200000,2.414.2100000,2.397.6800000,2.413.5100000,486.581.152
NASDAQCOMP,D,20061227,000000,2.418.7800000,2.432.7300000,2.418.7800000,2.431.2200000,577.181.500
NASDAQCOMP,D,20061228,000000,2.425.3200000,2.432.4800000,2.420.9100000,2.425.5700000,577.501.180
NASDAQCOMP,D,20061229,000000,2.423.0300000,2.437.3800000,2.413.4300000,2.415.2900000,646.663.300
NASDAQCOMP,D,20070103,000000,2.429.7200000,2.454.6200000,2.394.6600000,2.423.1600000,1.143.200.380
NASDAQCOMP,D,20070104,000000,2.423.8200000,2.460.5100000,2.413.7500000,2.453.4300000,955.811.140
NASDAQCOMP,D,20070105,000000,2.445.0700000,2.445.0700000,2.420.5900000,2.434.2500000,934.693.120
NASDAQCOMP,D,20070108,000000,2.435.2500000,2.445.6300000,2.421.1300000,2.438.2000000,854.182.530
NASDAQCOMP,D,20070109,000000,2.443.2600000,2.449.8700000,2.423.5600000,2.443.8300000,958.922.110
NASDAQCOMP,D,20070110,000000,2.434.0400000,2.461.3400000,2.427.9000000,2.459.3300000,993.039.940
NASDAQCOMP,D,20070111,000000,2.464.8900000,2.489.4600000,2.463.3900000,2.484.8500000,1.034.213.310
NASDAQCOMP,D,20070112,000000,2.481.7200000,2.502.8200000,2.481.5400000,2.502.8200000,944.804.290
NASDAQCOMP,D,20070116,000000,2.504.5600000,2.508.9300000,2.493.9200000,2.497.7800000,948.614.780
NASDAQCOMP,D,20070117,000000,2.487.8900000,2.496.9300000,2.475.8300000,2.479.4200000,997.897.020
NASDAQCOMP,D,20070118,000000,2.475.3300000,2.475.8000000,2.438.1100000,2.443.2100000,1.043.541.310
NASDAQCOMP,D,20070119,000000,2.437.6300000,2.453.7900000,2.435.6800000,2.451.3100000,894.787.650
NASDAQCOMP,D,20070122,000000,2.454.5000000,2.454.6600000,2.422.9200000,2.431.0700000,823.715.780
NASDAQCOMP,D,20070123,000000,2.428.2600000,2.447.0300000,2.425.9800000,2.431.4100000,870.670.080
NASDAQCOMP,D,20070124,000000,2.443.0100000,2.466.2800000,2.440.8200000,2.466.2800000,937.911.940
NASDAQCOMP,D,20070125,000000,2.469.2700000,2.470.5100000,2.430.5600000,2.434.2400000,947.866.110
NASDAQCOMP,D,20070126,000000,2.441.1000000,2.443.4400000,2.418.6100000,2.435.4900000,878.722.690
NASDAQCOMP,D,20070129,000000,2.434.6400000,2.451.8300000,2.431.3100000,2.441.0900000,825.545.280
NASDAQCOMP,D,20070130,000000,2.446.6600000,2.451.0000000,2.437.4200000,2.448.6400000,762.999.680
NASDAQCOMP,D,20070131,000000,2.443.3300000,2.471.2000000,2.433.7600000,2.463.9300000,968.815.170
NASDAQCOMP,D,20070201,000000,2.474.0800000,2.481.3800000,2.458.7100000,2.468.3800000,921.063.360
NASDAQCOMP,D,20070202,000000,2.474.1900000,2.478.4100000,2.466.5600000,2.475.8800000,783.417.660
NASDAQCOMP,D,20070205,000000,2.475.0300000,2.481.5700000,2.466.1800000,2.470.6000000,826.443.710
NASDAQCOMP,D,20070206,000000,2.475.7800000,2.478.2400000,2.454.6000000,2.471.4900000,911.303.620
NASDAQCOMP,D,20070207,000000,2.483.7300000,2.495.2700000,2.475.5700000,2.490.5000000,932.603.520
NASDAQCOMP,D,20070208,000000,2.484.5000000,2.492.4100000,2.477.7100000,2.488.6700000,833.687.360
NASDAQCOMP,D,20070209,000000,2.491.6500000,2.496.5200000,2.453.4400000,2.459.8200000,932.489.730
NASDAQCOMP,D,20070212,000000,2.460.6300000,2.460.6300000,2.444.6800000,2.450.3800000,768.452.350
NASDAQCOMP,D,20070213,000000,2.455.2500000,2.464.5600000,2.452.1700000,2.459.8800000,761.648.900
NASDAQCOMP,D,20070214,000000,2.468.0400000,2.494.5100000,2.468.0400000,2.488.3800000,896.205.760
NASDAQCOMP,D,20070215,000000,2.489.8400000,2.498.3700000,2.485.5100000,2.497.1000000,796.672.580
