<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
JPYCB,D,20190207,000000,0.5988110,0.5988110,0.5988110,0.5988110,0
JPYCB,D,20190208,000000,0.5999900,0.5999900,0.5999900,0.5999900,0
JPYCB,D,20190209,000000,0.6017470,0.6017470,0.6017470,0.6017470,0
JPYCB,D,20190212,000000,0.5967520,0.5967520,0.5967520,0.5967520,0
JPYCB,D,20190213,000000,0.5943800,0.5943800,0.5943800,0.5943800,0
JPYCB,D,20190214,000000,0.5932200,0.5932200,0.5932200,0.5932200,0
JPYCB,D,20190215,000000,0.5990810,0.5990810,0.5990810,0.5990810,0
JPYCB,D,20190216,000000,0.6048370,0.6048370,0.6048370,0.6048370,0
JPYCB,D,20190219,000000,0.5989510,0.5989510,0.5989510,0.5989510,0
JPYCB,D,20190220,000000,0.5979240,0.5979240,0.5979240,0.5979240,0
JPYCB,D,20190221,000000,0.5939730,0.5939730,0.5939730,0.5939730,0
JPYCB,D,20190222,000000,0.5917040,0.5917040,0.5917040,0.5917040,0
JPYCB,D,20190223,000000,0.5915300,0.5915300,0.5915300,0.5915300,0
JPYCB,D,20190226,000000,0.5898780,0.5898780,0.5898780,0.5898780,0
JPYCB,D,20190227,000000,0.5921420,0.5921420,0.5921420,0.5921420,0
JPYCB,D,20190228,000000,0.5955440,0.5955440,0.5955440,0.5955440,0
JPYCB,D,20190301,000000,0.5949390,0.5949390,0.5949390,0.5949390,0
JPYCB,D,20190302,000000,0.5881280,0.5881280,0.5881280,0.5881280,0
JPYCB,D,20190305,000000,0.5879070,0.5879070,0.5879070,0.5879070,0
JPYCB,D,20190306,000000,0.5880020,0.5880020,0.5880020,0.5880020,0
JPYCB,D,20190307,000000,0.5887780,0.5887780,0.5887780,0.5887780,0
JPYCB,D,20190308,000000,0.5903140,0.5903140,0.5903140,0.5903140,0
JPYCB,D,20190312,000000,0.5939710,0.5939710,0.5939710,0.5939710,0
JPYCB,D,20190313,000000,0.5905040,0.5905040,0.5905040,0.5905040,0
JPYCB,D,20190314,000000,0.5889550,0.5889550,0.5889550,0.5889550,0
JPYCB,D,20190315,000000,0.5854890,0.5854890,0.5854890,0.5854890,0
JPYCB,D,20190316,000000,0.5856510,0.5856510,0.5856510,0.5856510,0
JPYCB,D,20190319,000000,0.5799170,0.5799170,0.5799170,0.5799170,0
JPYCB,D,20190320,000000,0.5780500,0.5780500,0.5780500,0.5780500,0
JPYCB,D,20190321,000000,0.5761690,0.5761690,0.5761690,0.5761690,0
JPYCB,D,20190322,000000,0.5778180,0.5778180,0.5778180,0.5778180,0
JPYCB,D,20190323,000000,0.5755720,0.5755720,0.5755720,0.5755720,0
JPYCB,D,20190326,000000,0.5859580,0.5859580,0.5859580,0.5859580,0
JPYCB,D,20190327,000000,0.5825540,0.5825540,0.5825540,0.5825540,0
JPYCB,D,20190328,000000,0.5840980,0.5840980,0.5840980,0.5840980,0
JPYCB,D,20190329,000000,0.5885930,0.5885930,0.5885930,0.5885930,0
JPYCB,D,20190330,000000,0.5843010,0.5843010,0.5843010,0.5843010,0
JPYCB,D,20190402,000000,0.5890030,0.5890030,0.5890030,0.5890030,0
JPYCB,D,20190403,000000,0.5878570,0.5878570,0.5878570,0.5878570,0
JPYCB,D,20190404,000000,0.5841410,0.5841410,0.5841410,0.5841410,0
JPYCB,D,20190405,000000,0.5864550,0.5864550,0.5864550,0.5864550,0
JPYCB,D,20190406,000000,0.5855350,0.5855350,0.5855350,0.5855350,0
JPYCB,D,20190409,000000,0.5862280,0.5862280,0.5862280,0.5862280,0
JPYCB,D,20190410,000000,0.5821830,0.5821830,0.5821830,0.5821830,0
JPYCB,D,20190411,000000,0.5824580,0.5824580,0.5824580,0.5824580,0
JPYCB,D,20190412,000000,0.5794150,0.5794150,0.5794150,0.5794150,0
JPYCB,D,20190413,000000,0.5763800,0.5763800,0.5763800,0.5763800,0
JPYCB,D,20190416,000000,0.5740690,0.5740690,0.5740690,0.5740690,0
JPYCB,D,20190417,000000,0.5739750,0.5739750,0.5739750,0.5739750,0
JPYCB,D,20190418,000000,0.5708100,0.5708100,0.5708100,0.5708100,0
JPYCB,D,20190419,000000,0.5727330,0.5727330,0.5727330,0.5727330,0
JPYCB,D,20190420,000000,0.5714810,0.5714810,0.5714810,0.5714810,0
JPYCB,D,20190423,000000,0.5699500,0.5699500,0.5699500,0.5699500,0
JPYCB,D,20190424,000000,0.5703480,0.5703480,0.5703480,0.5703480,0
JPYCB,D,20190425,000000,0.5721420,0.5721420,0.5721420,0.5721420,0
JPYCB,D,20190426,000000,0.5781400,0.5781400,0.5781400,0.5781400,0
