<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MTSS,D,20040209,000000,140.0000000,144.0000000,138.0099900,144.0000000,6604
MTSS,D,20040210,000000,144.8999900,148.0000000,144.0099900,144.6000100,17095
MTSS,D,20040211,000000,144.0100000,144.6000000,143.3000000,144.0000000,15086
MTSS,D,20040212,000000,149.0000000,149.0000000,146.0000000,147.5000000,17263
MTSS,D,20040213,000000,147.9000000,149.0000000,146.5000000,147.0000000,17914
MTSS,D,20040216,000000,149.0000000,149.0000000,146.5500000,147.0000000,7781
MTSS,D,20040217,000000,146.6000000,152.0000000,146.6000000,151.0000000,52407
MTSS,D,20040218,000000,153.0100000,155.0000000,148.0000000,149.9900000,83766
MTSS,D,20040219,000000,149.9900000,149.9900000,147.0000000,149.0000000,10395
MTSS,D,20040220,000000,151.0000000,152.5000000,149.5000000,150.0000000,20885
MTSS,D,20040224,000000,148.5000000,148.5000000,143.0000000,145.0000000,133089
MTSS,D,20040225,000000,149.0000000,149.0000000,145.0000000,146.9900000,3704
MTSS,D,20040226,000000,147.0000000,149.5000000,145.6000000,146.0000000,30135
MTSS,D,20040227,000000,149.3500000,149.3500000,146.0000000,147.5000000,46923
MTSS,D,20040301,000000,148.3900000,151.0000000,147.1000000,150.8000000,16946
MTSS,D,20040302,000000,152.5000000,152.6000000,149.0000000,150.5000000,17762
MTSS,D,20040303,000000,147.5000000,150.5000000,147.5000000,150.0000000,8746
MTSS,D,20040304,000000,150.3000000,152.0000000,148.5000000,152.0000000,14911
MTSS,D,20040305,000000,153.3200000,158.0000000,153.3200000,156.0000000,37319
MTSS,D,20040309,000000,157.4800000,159.0000000,155.0000000,157.8900000,12457
MTSS,D,20040310,000000,158.9500000,158.9500000,154.0000000,155.0000000,13382
MTSS,D,20040311,000000,151.0000000,153.9500000,150.0000000,152.9900000,19905
MTSS,D,20040312,000000,150.3300000,154.0000000,150.0000000,151.2000000,12992
MTSS,D,20040315,000000,150.0000000,154.9700000,149.0000000,149.0000000,20544
MTSS,D,20040316,000000,150.0000000,152.4000000,148.0000000,152.0000000,15731
MTSS,D,20040317,000000,152.5000000,156.0000000,152.5000000,155.9900000,26920
MTSS,D,20040318,000000,157.0000000,163.0000000,156.0000000,162.5000000,49353
MTSS,D,20040319,000000,162.0000000,162.0000000,159.0000000,159.1000000,13639
MTSS,D,20040322,000000,162.0000000,163.9000000,159.0100000,160.0000000,2433
MTSS,D,20040323,000000,160.5000000,160.9900000,158.0000000,160.9900000,8384
MTSS,D,20040324,000000,160.1000000,163.0000000,160.0000000,160.0000000,22448
MTSS,D,20040325,000000,160.0000000,161.0000000,158.5300000,161.0000000,13738
MTSS,D,20040326,000000,162.5500000,175.0000000,162.5500000,171.9500000,74365
MTSS,D,20040329,000000,172.0000000,176.9000000,170.0000000,176.0000000,23391
MTSS,D,20040330,000000,178.0000000,181.0000000,173.5200000,179.0000000,24600
MTSS,D,20040331,000000,180.5000000,180.5000000,177.0000000,177.2000000,15613
MTSS,D,20040401,000000,179.0500000,189.0000000,178.9000000,188.0000000,32825
